Gene_ID,Name
SMEL4.1_07g013670.1.01,Similar to CYP72A1 Secologanin synthase (Catharanthus roseus OX=4058)
SMEL4.1_07g013680.1.01,Protein of unknown function
SMEL4.1_07g013690.1.01,Protein of unknown function
SMEL4.1_07g013700.1.01,"Similar to At1g06690 Uncharacterized oxidoreductase At1g06690, chloroplastic (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g013710.1.01,"Similar to At1g06690 Uncharacterized oxidoreductase At1g06690, chloroplastic (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g013720.1.01,Similar to HSP70-17 Heat shock 70 kDa protein 17 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013730.1.01,Protein of unknown function
SMEL4.1_07g013740.1.01,Similar to PAO2 Polyamine oxidase 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013750.1.01,Protein of unknown function
SMEL4.1_07g013760.1.01,Similar to ND2 NADH-ubiquinone oxidoreductase chain 2 (Oenothera berteroana OX=3950)
SMEL4.1_07g013770.1.01,Similar to At3g59040 Pentatricopeptide repeat-containing protein At3g59040 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013780.1.01,Similar to ARF6 Auxin response factor 6 (Oryza sativa subsp. indica OX=39946)
SMEL4.1_07g013790.1.01,"Similar to ndhB2 NAD(P)H-quinone oxidoreductase subunit 2 B, chloroplastic (Morus indica OX=248361)"
SMEL4.1_07g013800.1.01,"Similar to rpl14 50S ribosomal protein L14, chloroplastic (Nicotiana sylvestris OX=4096)"
SMEL4.1_07g013810.1.01,Similar to AAE2 Probable acyl-activating enzyme 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013820.1.01,Similar to AAE2 Probable acyl-activating enzyme 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013830.1.01,Similar to MED27 Mediator of RNA polymerase II transcription subunit 27 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013840.1.01,Protein of unknown function
SMEL4.1_07g013850.1.01,Similar to ASAT3 Acylsugar acyltransferase 3 (Solanum lycopersicum OX=4081)
SMEL4.1_07g013860.1.01,Protein of unknown function
SMEL4.1_07g013870.1.01,Similar to ASAT3 Acylsugar acyltransferase 3 (Solanum lycopersicum OX=4081)
SMEL4.1_07g013880.1.01,Similar to ASAT3 Acylsugar acyltransferase 3 (Solanum lycopersicum OX=4081)
SMEL4.1_07g013890.1.01,Similar to At1g06550 3-hydroxyisobutyryl-CoA hydrolase-like protein 5 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013900.1.01,Protein of unknown function
SMEL4.1_07g013910.1.01,Protein of unknown function
SMEL4.1_07g013920.1.01,Protein of unknown function
SMEL4.1_07g013930.1.01,Similar to R1B-19 Putative late blight resistance protein homolog R1B-19 (Solanum demissum OX=50514)
SMEL4.1_07g013940.1.01,Protein of unknown function
SMEL4.1_07g013950.1.01,"Similar to PCMP-H51 Pentatricopeptide repeat-containing protein At1g59720, chloroplastic/mitochondrial (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g013960.1.01,Protein of unknown function
SMEL4.1_07g013970.1.01,Similar to CLV2 Receptor-like protein CLAVATA2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013980.1.01,Similar to POT6 Potassium transporter 6 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g013990.1.01,Similar to HAK10 Potassium transporter 10 (Oryza sativa subsp. japonica OX=39947)
SMEL4.1_07g014000.1.01,Similar to ASAT3 Acylsugar acyltransferase 3 (Solanum lycopersicum OX=4081)
SMEL4.1_07g014010.1.01,Similar to ASAT3 Acylsugar acyltransferase 3 (Solanum lycopersicum OX=4081)
SMEL4.1_07g014020.1.01,Similar to TTM2 Inorganic pyrophosphatase TTM2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014030.1.01,Similar to At1g06550 3-hydroxyisobutyryl-CoA hydrolase-like protein 5 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014040.1.01,Protein of unknown function
SMEL4.1_07g014050.1.01,Similar to At3g06240 F-box/kelch-repeat protein At3g06240 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014060.1.01,Similar to MAPR4 Membrane-associated progesterone-binding protein 4 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014070.1.01,"Similar to 2,3-bisphosphoglycerate-independent phosphoglycerate mutase (Nicotiana tabacum OX=4097)"
SMEL4.1_07g014080.1.01,Similar to WDR26 WD repeat-containing protein 26 homolog (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014090.1.01,"Similar to PSBP Oxygen-evolving enhancer protein 2, chloroplastic (Solanum tuberosum OX=4113)"
SMEL4.1_07g014100.1.01,Similar to PG1 Polygalacturonase (Nicotiana tabacum OX=4097)
SMEL4.1_07g014110.1.01,Similar to RTNLB8 Reticulon-like protein B8 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014120.1.01,Protein of unknown function
SMEL4.1_07g014130.1.01,Protein of unknown function
SMEL4.1_07g014140.1.01,Protein of unknown function
SMEL4.1_07g014150.1.01,Protein of unknown function
SMEL4.1_07g014160.1.01,Similar to CPR1 F-box protein CPR1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014170.1.01,Similar to HVT1 DExH-box ATP-dependent RNA helicase DExH6 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014180.1.01,Protein of unknown function
SMEL4.1_07g014190.1.01,Similar to XLT2 Xyloglucan galactosyltransferase XLT2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014200.1.01,Protein of unknown function
SMEL4.1_07g014210.1.01,Similar to NPR1 BTB/POZ domain and ankyrin repeat-containing protein NPR1 (Malus hupehensis OX=106556)
SMEL4.1_07g014220.1.01,Protein of unknown function
SMEL4.1_07g014230.1.01,Similar to At1g14600 Putative Myb family transcription factor At1g14600 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014240.1.01,Protein of unknown function
SMEL4.1_07g014250.1.01,Protein of unknown function
SMEL4.1_07g014260.1.01,Protein of unknown function
SMEL4.1_07g014270.1.01,Protein of unknown function
SMEL4.1_07g014280.1.01,Protein of unknown function
SMEL4.1_07g014290.1.01,Similar to JASON Protein JASON (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014300.1.01,Similar to JUB1 Transcription factor JUNGBRUNNEN 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014310.1.01,Similar to JUB1 Transcription factor JUNGBRUNNEN 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014320.1.01,Protein of unknown function
SMEL4.1_07g014330.1.01,Similar to SRG1 Protein SRG1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014340.1.01,Protein of unknown function
SMEL4.1_07g014350.1.01,Protein of unknown function
SMEL4.1_07g014360.1.01,Protein of unknown function
SMEL4.1_07g014370.1.01,Protein of unknown function
SMEL4.1_07g014380.1.01,Protein of unknown function
SMEL4.1_07g014390.1.01,Similar to 4-hydroxyphenylpyruvate dioxygenase (Plectranthus scutellarioides OX=4142)
SMEL4.1_07g014400.1.01,Similar to SAUR71 Auxin-responsive protein SAUR71 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014410.1.01,Protein of unknown function
SMEL4.1_07g014420.1.01,Similar to NET1D Protein NETWORKED 1D (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014430.1.01,Similar to NOP2C rRNA (cytosine-C(5))-methyltransferase NOP2C (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014440.1.01,Protein of unknown function
SMEL4.1_07g014450.1.01,Protein of unknown function
SMEL4.1_07g014460.1.01,Similar to AER NADPH-dependent oxidoreductase 2-alkenal reductase (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014470.1.01,Similar to BI-1 Bax inhibitor 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014480.1.01,Protein of unknown function
SMEL4.1_07g014490.1.01,Similar to EBS Chromatin remodeling protein EBS (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014500.1.01,Similar to DBR 2-alkenal reductase (NADP(+)-dependent) (Nicotiana tabacum OX=4097)
SMEL4.1_07g014510.1.01,Protein of unknown function
SMEL4.1_07g014520.1.01,Similar to GRXC9 Glutaredoxin-C9 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014530.1.01,Similar to EBS Chromatin remodeling protein EBS (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014540.1.01,Similar to (+)-pulegone reductase (Mentha piperita OX=34256)
SMEL4.1_07g014550.1.01,Similar to GRXC9 Glutaredoxin-C9 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014560.1.01,Similar to AER NADPH-dependent oxidoreductase 2-alkenal reductase (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014570.1.01,Similar to PNG1 Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014580.1.01,Protein of unknown function
SMEL4.1_07g014590.1.01,Protein of unknown function
SMEL4.1_07g014600.1.01,Similar to COL9 Zinc finger protein CONSTANS-LIKE 9 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014610.1.01,Protein of unknown function
SMEL4.1_07g014620.1.01,Protein of unknown function
SMEL4.1_07g014630.1.01,Similar to PFK3 ATP-dependent 6-phosphofructokinase 3 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014640.1.01,Protein of unknown function
SMEL4.1_07g014650.1.01,Similar to At3g27390 Uncharacterized membrane protein At3g27390 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014660.1.01,Protein of unknown function
SMEL4.1_07g014670.1.01,Protein of unknown function
SMEL4.1_07g014680.1.01,Similar to At5g03795 Probable glycosyltransferase At5g03795 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014690.1.01,Similar to APF2 Aspartyl protease family protein 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014700.1.01,Similar to SAC9 Probable phosphoinositide phosphatase SAC9 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014710.1.01,Similar to SAC9 Probable phosphoinositide phosphatase SAC9 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014720.1.01,Similar to PNG1 Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014730.1.01,Protein of unknown function
SMEL4.1_07g014740.1.01,Protein of unknown function
SMEL4.1_07g014750.1.01,Similar to XERICO Probable E3 ubiquitin-protein ligase XERICO (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014760.1.01,Protein of unknown function
SMEL4.1_07g014770.1.01,Protein of unknown function
SMEL4.1_07g014780.1.01,Protein of unknown function
SMEL4.1_07g014790.1.01,Similar to PUB3 U-box domain-containing protein 3 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014800.1.01,Similar to GIP1 GBF-interacting protein 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014810.1.01,Similar to RNP1 Heterogeneous nuclear ribonucleoprotein 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014820.1.01,Protein of unknown function
SMEL4.1_07g014830.1.01,Protein of unknown function
SMEL4.1_07g014840.1.01,Similar to PCMP-H43 Pentatricopeptide repeat-containing protein At3g12770 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014850.1.01,Protein of unknown function
SMEL4.1_07g014860.1.01,Similar to LACS8 Long chain acyl-CoA synthetase 8 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014870.1.01,Protein of unknown function
SMEL4.1_07g014880.1.01,"Similar to RBCMT Ribulose-1,5 bisphosphate carboxylase/oxygenase large subunit N-methyltransferase, chloroplastic (Nicotiana tabacum OX=4097)"
SMEL4.1_07g014890.1.01,Protein of unknown function
SMEL4.1_07g014900.1.01,Protein of unknown function
SMEL4.1_07g014910.1.01,Protein of unknown function
SMEL4.1_07g014920.1.01,Similar to NOI4 Protein NOI4 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g014930.1.01,"Similar to AAT1 Acetyl-CoA acetyltransferase, cytosolic 1 (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g014940.1.01,Similar to Os05g0239150 Zinc finger BED domain-containing protein RICESLEEPER 1 (Oryza sativa subsp. japonica OX=39947)
SMEL4.1_07g014950.1.01,Protein of unknown function
SMEL4.1_07g014960.1.01,Protein of unknown function
SMEL4.1_07g014970.1.01,Protein of unknown function
SMEL4.1_07g014980.1.01,Protein of unknown function
SMEL4.1_07g014990.1.01,Similar to At1g05600 Pentatricopeptide repeat-containing protein At1g05600 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015000.1.01,"Similar to RPL18 50S ribosomal protein L18, chloroplastic (Oryza sativa subsp. japonica OX=39947)"
SMEL4.1_07g015010.1.01,"Similar to At5g61990 Pentatricopeptide repeat-containing protein At5g61990, mitochondrial (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g015020.1.01,"Similar to ABC1K7 Protein ACTIVITY OF BC1 COMPLEX KINASE 7, chloroplastic (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g015030.1.01,Similar to Auxin-induced protein 5NG4 (Pinus taeda OX=3352)
SMEL4.1_07g015040.1.01,Similar to NUDT2 Nudix hydrolase 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015050.1.01,Similar to NUDT2 Nudix hydrolase 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015060.1.01,Similar to NUDT2 Nudix hydrolase 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015070.1.01,Similar to NUDT2 Nudix hydrolase 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015080.1.01,Similar to NUDT10 Nudix hydrolase 10 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015090.1.01,Similar to PEL1 Protein PELOTA 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015100.1.01,Similar to FLA2 Fasciclin-like arabinogalactan protein 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015110.1.01,Protein of unknown function
SMEL4.1_07g015120.1.01,Protein of unknown function
SMEL4.1_07g015130.1.01,Protein of unknown function
SMEL4.1_07g015140.1.01,Similar to KINB2 SNF1-related protein kinase regulatory subunit beta-2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015150.1.01,"Similar to GNT2 Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g015160.1.01,Similar to PHYC Phytochrome C (Oryza sativa subsp. japonica OX=39947)
SMEL4.1_07g015170.1.01,Similar to At4g18260 Cytochrome b561 domain-containing protein At4g18260 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015180.1.01,Protein of unknown function
SMEL4.1_07g015190.1.01,Similar to PCMP-H35 Putative pentatricopeptide repeat-containing protein At5g09950 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015200.1.01,Similar to FRS10 Putative protein FAR1-RELATED SEQUENCE 10 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015210.1.01,Protein of unknown function
SMEL4.1_07g015220.1.01,"Similar to Glucose-6-phosphate 1-dehydrogenase, chloroplastic (Solanum tuberosum OX=4113)"
SMEL4.1_07g015230.1.01,Similar to SAP Transcriptional regulator STERILE APETALA (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015240.1.01,Similar to BI-1 Bax inhibitor 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015250.1.01,Similar to BI-1 Bax inhibitor 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015260.1.01,Protein of unknown function
SMEL4.1_07g015270.1.01,Similar to EDA30 Protein EMBRYO SAC DEVELOPMENT ARREST 30 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015280.1.01,Protein of unknown function
SMEL4.1_07g015290.1.01,Similar to ADA2B Transcriptional adapter ADA2b (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015300.1.01,Similar to At4g27230 Probable histone H2A.3 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015310.1.01,Similar to At3g21620 CSC1-like protein At3g21620 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015320.1.01,Similar to At4g27230 Probable histone H2A.3 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015330.1.01,Protein of unknown function
SMEL4.1_07g015340.1.01,Protein of unknown function
SMEL4.1_07g015350.1.01,Similar to FLA7 Fasciclin-like arabinogalactan protein 7 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015360.1.01,"Similar to EMB2761 Threonine--tRNA ligase, chloroplastic/mitochondrial 2 (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g015370.1.01,"Similar to UNG Uracil-DNA glycosylase, mitochondrial (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g015380.1.01,Similar to At5g47530 Cytochrome b561 and DOMON domain-containing protein At5g47530 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015390.1.01,Protein of unknown function
SMEL4.1_07g015400.1.01,Protein of unknown function
SMEL4.1_07g015410.1.01,Similar to At2g04850 Cytochrome b561 and DOMON domain-containing protein At2g04850 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015420.1.01,Protein of unknown function
SMEL4.1_07g015430.1.01,Similar to RNP1 Heterogeneous nuclear ribonucleoprotein 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015440.1.01,Similar to ZEU1 Thymidylate kinase (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015450.1.01,Protein of unknown function
SMEL4.1_07g015460.1.01,Protein of unknown function
SMEL4.1_07g015470.1.01,Similar to ZEU1 Thymidylate kinase (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015480.1.01,Similar to At5g48130 BTB/POZ domain-containing protein At5g48130 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015490.1.01,Protein of unknown function
SMEL4.1_07g015500.1.01,Protein of unknown function
SMEL4.1_07g015510.1.01,Similar to STL2P SEC12-like protein 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015520.1.01,Protein of unknown function
SMEL4.1_07g015530.1.01,Similar to WRKY1 WRKY transcription factor 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015540.1.01,Similar to PAT1 Scarecrow-like transcription factor PAT1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015550.1.01,Similar to psbA Photosystem II protein D1 (Cycas taitungensis OX=54799)
SMEL4.1_07g015560.1.01,Similar to At3g43660 Vacuolar iron transporter homolog 4 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015570.1.01,Similar to At2g05160 Zinc finger CCCH domain-containing protein 18 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015580.1.01,Similar to FPP4 Filament-like plant protein 4 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015590.1.01,Similar to FT1 Galactoside 2-alpha-L-fucosyltransferase (Pisum sativum OX=3888)
SMEL4.1_07g015600.1.01,Similar to SNL3 Paired amphipathic helix protein Sin3-like 3 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015610.1.01,Protein of unknown function
SMEL4.1_07g015620.1.01,Similar to DRP4C Dynamin-related protein 4C (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015630.1.01,Similar to NUP133 Nuclear pore complex protein NUP133 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015640.1.01,"Similar to CAB4 Chlorophyll a-b binding protein 4, chloroplastic (Solanum lycopersicum OX=4081)"
SMEL4.1_07g015650.1.01,Protein of unknown function
SMEL4.1_07g015660.1.01,Similar to APSR1 Protein ALTERED PHOSPHATE STARVATION RESPONSE 1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015670.1.01,Similar to tm-2 ToMV susceptible protein tm-2 (Solanum lycopersicum OX=4081)
SMEL4.1_07g015680.1.01,Similar to YSL6 Probable metal-nicotianamine transporter YSL6 (Oryza sativa subsp. japonica OX=39947)
SMEL4.1_07g015690.1.01,Protein of unknown function
SMEL4.1_07g015700.1.01,Protein of unknown function
SMEL4.1_07g015710.1.01,Protein of unknown function
SMEL4.1_07g015720.1.01,Similar to At5g65560 Pentatricopeptide repeat-containing protein At5g65560 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015730.1.01,Similar to SDR3c Short-chain dehydrogenase reductase 3c (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015740.1.01,"Similar to HSP90-6 Heat shock protein 90-6, mitochondrial (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g015750.1.01,Similar to PVIP OBERON-like protein (Nicotiana benthamiana OX=4100)
SMEL4.1_07g015760.1.01,Similar to OBE2 Protein OBERON 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015770.1.01,Similar to AHK2 Histidine kinase 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015780.1.01,Similar to HOX10 Homeobox-leucine zipper protein HOX10 (Oryza sativa subsp. japonica OX=39947)
SMEL4.1_07g015790.1.01,Similar to CPR1 F-box protein CPR1 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015800.1.01,Similar to At3g07870 F-box protein At3g07870 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015810.1.01,Similar to SNL2 Paired amphipathic helix protein Sin3-like 2 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015820.1.01,Similar to MEMB11 Membrin-11 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015830.1.01,Protein of unknown function
SMEL4.1_07g015840.1.01,Similar to PDCB5 PLASMODESMATA CALLOSE-BINDING PROTEIN 5 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015850.1.01,Protein of unknown function
SMEL4.1_07g015860.1.01,"Similar to DJA7A Chaperone protein dnaJ A7A, chloroplastic (Oryza sativa subsp. japonica OX=39947)"
SMEL4.1_07g015870.1.01,Similar to SNE F-box protein SNE (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015880.1.01,"Similar to Ferredoxin--NADP reductase, root-type isozyme, chloroplastic (Nicotiana tabacum OX=4097)"
SMEL4.1_07g015890.1.01,Protein of unknown function
SMEL4.1_07g015900.1.01,Similar to ADA2 Transcriptional adapter ADA2 (Oryza sativa subsp. japonica OX=39947)
SMEL4.1_07g015910.1.01,Similar to PES Pescadillo homolog (Oryza sativa subsp. japonica OX=39947)
SMEL4.1_07g015920.1.01,"Similar to Ferredoxin--NADP reductase, root-type isozyme, chloroplastic (Nicotiana tabacum OX=4097)"
SMEL4.1_07g015930.1.01,Similar to At3g07870 F-box protein At3g07870 (Arabidopsis thaliana OX=3702)
SMEL4.1_07g015940.1.01,"Similar to At4g26680 Pentatricopeptide repeat-containing protein At4g26680, mitochondrial (Arabidopsis thaliana OX=3702)"
SMEL4.1_07g015950.1.01,Protein of unknown function
SMEL4.1_07g015960.1.01,Protein of unknown function
